Year,Month,Day,Hour,max_temp,min_temp,temp,wind_chill,heat_index,precipitation,snow,snow_depth,wind_speed,wind_direction,wind_gust,visibility,cloud_cover,relative_humidity,conditions
2019,11,25,4,44,44,44,42.1,0,0.05,0,0,3.7,302,19.7,7.5,52.1,88.85,"Rain, Partially cloudy"
2019,11,25,5,44,44,44,42.1,0,0.02,0,0,3.8,305,20.8,9.4,52.4,88.73,"Rain, Partially cloudy"
2019,11,25,6,43,43,43,39.3,0,0,0,0,6.2,300,21.8,9.9,52.7,85.15,Partially cloudy
2019,11,25,7,43,43,43,38.7,0,0.01,0,0,7.2,300,25.7,9.9,47.1,81.88,"Rain, Partially cloudy"
2019,11,25,8,44,44,44,42.1,0,0,0,0,3.8,289,34.4,9.9,45.1,79.04,Partially cloudy
2019,11,25,9,44,44,44,39.9,0,0,0,0,7.1,278,25.2,9.9,46,70.39,Partially cloudy
2019,11,25,10,43,43,43,39.9,0,0,0,0,5.2,283,26.5,9.9,0.4,67.54,Clear
2019,11,25,11,43,43,43,41.1,0,0,0,0,3.7,262,19.7,9.9,0.4,72.56,Clear
2019,11,25,12,42.2,42.2,42.2,37.8,0,0,0,0,7,251,0,9.9,0,72.42,Clear
2019,11,25,13,42.1,42.1,42.1,36.6,0,0,0,0,9.2,260,0,9.9,0.4,75.31,Clear
2019,11,25,14,42.2,42.2,42.2,35.9,0,0,0,0,11.3,261,18.3,9.9,0,75.37,Clear
2019,11,25,15,42.1,42.1,42.1,36.6,0,0,0,0,9.2,261,17.3,9.9,0,72.56,Clear
2019,11,25,16,41,41,41,34.8,0,0,0,0,10.3,261,0,9.9,0,73.03,Clear
2019,11,25,17,41,41,41,35.2,0,0,0,0,9.3,261,29.9,9.9,0,73.17,Clear
2019,11,25,18,41,41,41,0,0,0,0,0,0.6,352,24.2,9.9,0,69.89,Clear
2019,11,25,19,40.9,40.9,40.9,34.7,0,0,0,0,10.1,251,0,9.9,0,70.04,Clear
2019,11,25,20,39.8,39.8,39.8,33.3,0,0,0,0,10.3,250,17.2,9.9,0,76.57,Clear
2019,11,25,21,41,41,41,36.3,0,0,0,0,7,261,0,9.9,1.4,75.7,Clear
2019,11,25,22,42.1,42.1,42.1,37.1,0,0,0,0,8.1,260,0,9.9,0.8,72.41,Clear
2019,11,25,23,43,43,43,37.8,0,0,0,0,9.1,252,0,9.9,0.5,72.56,Clear
2019,11,26,0,44.9,44.9,44.9,40.6,0,0,0,0,7.9,261,0,9.9,28.8,70.01,Partially cloudy
2019,11,26,1,46.2,46.2,46.2,42.2,0,0,0,0,7.8,251,0,9.9,1.7,66.94,Clear
2019,11,26,2,49.9,49.9,49.9,47.3,0,0,0,0,6.5,0,0,9.9,0.8,60.81,Clear
2019,11,26,3,52.9,52.9,52.9,0,0,0,0,0,5.5,204,0,9.9,0.5,51.98,Clear
2019,11,26,4,53.9,53.9,53.9,0,0,0,0,0,6.8,220,0,9.9,0.5,52.64,Clear
2019,11,26,5,53.9,53.9,53.9,0,0,0,0,0,10.1,210,0,9.9,26.7,54.6,Partially cloudy
2019,11,26,6,53.9,53.9,53.9,0,0,0,0,0,8.1,220,0,9.9,31,54.55,Partially cloudy
2019,11,26,7,53.9,53.9,53.9,0,0,0.01,0,0,8,220,48.3,9.9,2.1,54.58,Rain
2019,11,26,8,51.1,51.1,51.1,0,0,0,0,0,6.7,242,39.1,9.9,0.4,62.48,Clear
2019,11,26,9,50,50,50,0,0,0,0,0,5.8,269,40.8,9.9,0.4,67.28,Clear
2019,11,26,10,50,50,50,0,0,0,0,0,6.8,277,0,9.9,0.4,70.26,Clear
2019,11,26,11,48.9,48.9,48.9,47.2,0,0,0,0,4.7,267,0,9.9,0.4,70.06,Clear
2019,11,26,12,48.9,48.9,48.9,46.4,0,0,0,0,5.8,249,0,9.9,0.4,70.23,Clear
2019,11,26,13,48,48,48,45.4,0,0,0,0,5.8,259,0,9.9,1,70.19,Clear
2019,11,26,14,47.1,47.1,47.1,44.3,0,0,0,0,5.8,220,0,9.9,0.4,72.58,Clear
2019,11,26,15,47.1,47.1,47.1,44.3,0,0,0,0,5.8,229,0,9.9,0.8,72.61,Clear
2019,11,26,16,46.2,46.2,46.2,42.2,0,0,0,0,8,269,0,9.9,1.4,75.17,Clear
2019,11,26,17,45.1,45.1,45.1,42,0,0,0,0,5.7,259,0,9.9,0.8,75.84,Clear
2019,11,26,18,45.1,45.1,45.1,42.6,0,0,0,0,4.7,240,0,9.9,0.3,75.88,Clear
2019,11,26,19,45,45,45,42.6,0,0,0,0,4.7,267,0,9.9,0.8,75.97,Clear
2019,11,26,20,45,45,45,43.6,0,0,0,0,3.4,267,0,9.9,0.8,78.65,Clear
2019,11,26,21,44.9,44.9,44.9,41.9,0,0,0,0,5.6,267,0,9.9,0.5,79.11,Clear
2019,11,26,22,44.9,44.9,44.9,42.6,0,0,0,0,4.5,257,0,8.6,0.5,81.85,Clear
2019,11,26,23,46.2,46.2,46.2,40.3,0,0,0,0,13.1,290,49.4,7.7,0.8,81.65,Clear
2019,11,27,0,47.2,47.2,47.2,43.8,0,0,0,0,6.8,249,0,9.9,0.8,78.61,Clear
2019,11,27,1,50.1,50.1,50.1,0,0,0,0,0,5.9,230,0,9.9,0.8,67.15,Clear
2019,11,27,2,53.2,53.2,53.2,0,0,0,0,0,6,249,16.1,9.9,0.4,62.43,Clear
2019,11,27,3,56.1,56.1,56.1,0,0,0,0,0,4.8,257,0,9.9,0.4,53.83,Clear
2019,11,27,4,60.1,60.1,60.1,0,0,0,0,0,4.8,230,0,9.9,0.4,46.76,Clear
2019,11,27,5,63.9,63.9,63.9,0,0,0,0,0,4.8,268,0,9.9,0.4,40.95,Clear
2019,11,27,6,61.9,61.9,61.9,0,0,0.01,0,0,6.9,239,39.1,9.9,0.4,43.88,Rain
2019,11,27,7,60.9,60.9,60.9,0,0,0,0,0,4.8,170,36.8,9.9,0.4,45.48,Clear
2019,11,27,8,56.8,56.8,56.8,0,0,0,0,0,0.1,5,42.5,9.9,0.4,57.61,Clear
2019,11,27,9,56,56,56,0,0,0.01,0,0,9,249,0,9.9,0,56.78,Rain
2019,11,27,10,56,56,56,0,0,0,0,0,4.8,259,31.1,9.9,0.4,59.1,Clear
2019,11,27,11,55.2,55.2,55.2,0,0,0,0,0,3.6,258,0,9.9,0.8,61.07,Clear
2019,11,27,12,54.1,54.1,54.1,0,0,0,0,0,5.6,281,0,9.9,1.4,58.19,Clear
2019,11,27,13,54,54,54,0,0,0,0,0,4.8,239,0,9.9,1.4,58.32,Clear
2019,11,27,14,53.2,53.2,53.2,0,0,0,0,0,3.4,249,0,9.9,1.5,60.25,Clear
2019,11,27,15,53.1,53.1,53.1,0,0,0,0,0,3.5,240,0,9.9,1.5,60.36,Clear
2019,11,27,16,52.1,52.1,52.1,0,0,0,0,0,3.3,280,0,9.9,1.5,65.39,Clear
2019,11,27,17,51.2,51.2,51.2,0,0,0,0,0,3.3,281,0,9.9,1.5,67.8,Clear
2019,11,27,18,51.1,51.1,51.1,0,0,0,0,0,3.3,247,0,9.9,1.4,67.95,Clear
2019,11,27,19,50,50,50,0,0,0,0,0,0.1,1,0,9.9,1.4,71.21,Clear
2019,11,27,20,48.8,48.8,48.8,0,0,0,0,0,0.2,4,0,9.9,1.4,77.7,Clear
2019,11,27,21,49.9,49.9,49.9,0,0,0,0,0,0.2,9,0,9.6,1.4,74.71,Clear
2019,11,27,22,50,50,50,0,0,0,0,0,0.1,2,0,9.9,1.5,82.55,Clear
2019,11,27,23,51.1,51.1,51.1,0,0,0,0,0,0.1,1,0,9.9,1.5,82.76,Clear
2019,11,28,0,52,52,52,0,0,0,0,0,4.6,31,0,8.2,30.5,82.82,Partially cloudy
2019,11,28,1,55,55,55,0,0,0,0,0,5.6,127,36.7,9.1,2.9,82.58,Clear
2019,11,28,2,56.1,56.1,56.1,0,0,0,0,0,3.5,263,0,9.9,51.7,83.36,Partially cloudy
2019,11,28,3,56.1,56.1,56.1,0,0,0,0,0,0.4,16,0,9.9,50.3,79.95,Partially cloudy
2019,11,28,4,56.2,56.2,56.2,0,0,0,0,0,6.9,209,0,9.9,52.2,76.35,Partially cloudy
2019,11,28,5,57,57,57,0,0,0,0,0,4.8,170,0,9.9,52.9,71.71,Partially cloudy
2019,11,28,6,57.8,57.8,57.8,0,0,0,0,0,5.9,180,0,9.9,46.5,67.04,Partially cloudy
2019,11,28,7,56,56,56,0,0,0,0,0,9.3,190,26.4,9.9,52.1,71.66,Partially cloudy
2019,11,28,8,56.1,56.1,56.1,0,0,0,0,0,5.8,239,0,9.9,52.7,69.15,Partially cloudy
2019,11,28,9,55.1,55.1,55.1,0,0,0.03,0,0,11.2,249,18.3,9.9,52.9,74.11,"Rain, Partially cloudy"
2019,11,28,10,56,56,56,0,0,0,0,0,10.3,258,19.7,9.9,52.9,74.02,Partially cloudy
2019,11,28,11,56.1,56.1,56.1,0,0,0,0,0,12.8,268,21.7,9.9,52.9,76.45,Partially cloudy
2019,11,28,12,56.1,56.1,56.1,0,0,0,0,0,16.8,259,23.1,9.9,46.7,76.56,Partially cloudy
2019,11,28,13,56.1,56.1,56.1,0,0,0,0,0,13.9,270,22,9.9,47,79.77,Partially cloudy
2019,11,28,14,54,54,54,0,0,0.02,0,0,11.2,270,21.3,9.9,15.1,79.24,Rain
2019,11,28,15,53.1,53.1,53.1,0,0,0,0,0,9.8,317,34.6,9.9,51.6,53.61,Partially cloudy
2019,11,28,16,53.1,53.1,53.1,0,0,0,0,0,8.6,271,21,9.9,52.7,46.21,Partially cloudy
2019,11,28,17,50,50,50,0,0,0,0,0,6.3,275,32.3,9.9,52.7,47.39,Partially cloudy
2019,11,28,18,48.8,48.8,48.8,46,0,0,0,0,6.6,277,31.9,9.9,14.1,45.96,Clear
2019,11,28,19,47.9,47.9,47.9,44.5,0,0,0,0,7.3,270,27.5,9.9,44.3,49.24,Partially cloudy
2019,11,28,20,47,47,47,43.5,0,0,0,0,7.3,283,27.5,9.9,52.7,50.84,Partially cloudy
2019,11,28,21,47,47,47,44.6,0,0,0,0,5.3,290,25.8,9.9,46.4,52.76,Partially cloudy
2019,11,28,22,47,47,47,45.4,0,0,0,0,4.1,275,26.9,9.9,30.4,57.82,Partially cloudy
2019,11,28,23,47.9,47.9,47.9,45.5,0,0,0,0,5.3,275,28.4,9.9,27.3,56.12,Partially cloudy
2019,11,29,0,51,51,51,0,0,0,0,0,0.9,353,35.9,9.9,52,49.96,Partially cloudy
2019,11,29,1,52.9,52.9,52.9,0,0,0,0,0,7.5,295,36.1,9.9,46,46.62,Partially cloudy
2019,11,29,2,52,52,52,0,0,0.01,0,0,8.5,328,18.5,9.9,52.2,51.97,"Rain, Partially cloudy"
2019,11,29,3,52,52,52,0,0,0,0,0,4.4,300,34.2,9.9,47,52.1,Partially cloudy
2019,11,29,4,49.9,49.9,49.9,46.1,0,0,0,0,9.6,319,30.8,9.9,45.5,54.09,Partially cloudy
2019,11,29,5,48.8,48.8,48.8,47.3,0,0,0,0,4.2,345,33.8,9.9,52.7,49.49,Partially cloudy
2019,11,29,6,48.7,48.7,48.7,46.7,0,0,0,0,5.1,335,31.3,9.9,52.7,47.88,Partially cloudy
2019,11,29,7,47.8,47.8,47.8,44.3,0,0,0,0,7.4,305,31.1,9.9,49.7,49.61,Partially cloudy
2019,11,29,8,46,46,46,43.3,0,0,0,0,5.4,305,29,9.9,0.4,53,Clear
2019,11,29,9,44,44,44,41.1,0,0,0,0,5.1,330,25.7,9.9,0.4,57.28,Clear
2019,11,29,10,42.1,42.1,42.1,37.5,0,0,0,0,7.4,301,27.5,9.9,0.4,61.39,Clear
2019,11,29,11,42.1,42.1,42.1,40.1,0,0,0,0,3.5,320,31.1,9.9,0.4,61.55,Clear
2019,11,29,12,40.9,40.9,40.9,36.3,0,0,0,0,6.9,261,26.4,9.9,1.5,64.28,Clear
2019,11,29,13,39.8,39.8,39.8,37.3,0,0,0,0,3.7,330,32.2,9.9,41.9,67.09,Partially cloudy
2019,11,29,14,39.7,39.7,39.7,34.8,0,0,0,0,7.1,320,28.6,9.9,2.9,67.12,Clear
2019,11,29,15,38.9,38.9,38.9,36.2,0,0,0,0,3.8,337,23,9.9,48.5,66.97,Partially cloudy
2019,11,29,16,38.8,38.8,38.8,36.3,0,0,0,0,3.7,350,0,9.9,52.2,61.82,Partially cloudy
2019,11,29,17,37,37,37,32.2,0,0,0,0,6,350,28.9,9.9,0.4,63.76,Clear
2019,11,29,18,35.9,35.9,35.9,30.9,0,0,0,0,5.9,261,26.4,9.9,0.4,64.22,Clear
2019,11,29,19,35,35,35,30.7,0,0,0,0,4.8,282,26.4,9.9,0.4,64.05,Clear
2019,11,29,20,34,34,34,0,0,0,0,0,0.6,359,26.4,9.9,0.4,66.61,Clear
2019,11,29,21,33.9,33.9,33.9,30.8,0,0,0,0,3.5,350,24.2,9.9,0.5,66.68,Clear
2019,11,29,22,33.1,33.1,33.1,28.5,0,0,0,0,4.8,261,21.9,9.9,1.4,65.87,Clear
2019,11,29,23,33.1,33.1,33.1,29.8,0,0,0,0,3.5,340,21.9,9.9,0.8,65.66,Clear
2019,11,30,0,34.9,34.9,34.9,28.9,0,0,0,0,7.2,350,0,9.9,0.8,63.87,Clear
2019,11,30,1,37,37,37,32.1,0,0,0,0,6,343,0,9.9,0.8,63.39,Clear
2019,11,30,2,38.8,38.8,38.8,36.2,0,0,0,0,3.7,350,17.2,9.9,0.8,56.78,Clear
2019,11,30,3,39.7,39.7,39.7,36.3,0,0,0,0,4.8,330,0,9.9,0.8,54.89,Clear
2019,11,30,4,43.9,43.9,43.9,41.1,0,0,0,0,4.9,310,0,9.9,0.8,48.84,Clear
2019,11,30,5,44.6,44.6,44.6,41.9,0,0,0,0,5.1,295,17.2,9.9,0.5,45.43,Clear
2019,11,30,6,44.7,44.7,44.7,39.8,0,0,0,0,9.2,170,0,9.9,0.8,43.79,Clear
2019,11,30,7,44.7,44.7,44.7,40.3,0,0,0,0,8.1,272,0,9.9,0.5,45.4,Clear
2019,11,30,8,42,42,42,0,0,0,0,0,0.6,354,0,9.9,0.5,50.32,Clear
2019,11,30,9,40.9,40.9,40.9,37.7,0,0,0,0,4.8,20,0,9.9,1.4,50.86,Clear
2019,11,30,10,39.7,39.7,39.7,36.3,0,0,0,0,4.8,291,0,9.9,0.8,53.27,Clear
2019,11,30,11,39.6,39.6,39.6,33.1,0,0,0,0,10.1,48,19.7,9.9,0.8,62.29,Clear
2019,11,30,12,38.8,38.8,38.8,36.4,0,0,0,0,3.5,193,0,9.9,0.8,64.39,Clear
2019,11,30,13,37.9,37.9,37.9,33.4,0,0,0,0,5.9,271,0,9.9,0.8,61.31,Clear
2019,11,30,14,37.9,37.9,37.9,33.4,0,0,0,0,5.8,340,0,9.9,1.4,58.98,Clear
2019,11,30,15,37,37,37,30.4,0,0,0,0,9,56,0,9.9,1.5,58.85,Clear
2019,11,30,16,37.9,37.9,37.9,31.5,0,0,0,0,9,39,0,9.9,1.5,63.36,Clear
2019,11,30,17,37,37,37,32.3,0,0,0,0,5.9,350,0,9.9,1.5,60.9,Clear
2019,11,30,18,36.9,36.9,36.9,32.1,0,0,0,0,5.9,301,0,9.9,1.4,56.33,Clear
2019,11,30,19,35.8,35.8,35.8,33,0,0,0,0,3.5,340,0,9.9,52.3,58.91,Partially cloudy
2019,11,30,20,35.8,35.8,35.8,31.7,0,0,0,0,4.8,340,0,9.9,44.3,59.03,Partially cloudy
2019,11,30,21,35.7,35.7,35.7,28.2,0,0,0,0,10.3,46,17.2,9.9,0.8,64.11,Clear
2019,11,30,22,34.8,34.8,34.8,27.7,0,0,0,0,9,49,0,9.9,0.5,68.94,Clear
2019,11,30,23,35.7,35.7,35.7,27.7,0,0,0,0,11.2,49,17.2,9.9,0.5,66.62,Clear
2019,12,1,0,35.8,35.8,35.8,32.8,0,0,0,0,3.6,347,0,9.9,0.8,63.78,Clear
2019,12,1,1,37.8,37.8,37.8,32.5,0,0,0,0,7,296,0,9.9,0.5,51.5,Clear
2019,12,1,2,41.8,41.8,41.8,39.8,0,0,0,0,3.6,340,0,9.9,0.4,43.89,Clear
2019,12,1,3,43.8,43.8,43.8,42.2,0,0,0,0,3.5,293,0,9.9,0.4,36.26,Clear
2019,12,1,4,46.7,46.7,46.7,43.9,0,0,0,0,5.8,330,0,9.9,0.8,32.29,Clear
2019,12,1,5,48.5,48.5,48.5,46,0,0,0,0,5.7,340,0,9.9,0.8,35.36,Clear
2019,12,1,6,46.8,46.8,46.8,43.9,0,0,0,0,5.8,320,0,9.9,0.8,30.82,Clear
2019,12,1,7,44.8,44.8,44.8,0,0,0,0,0,0.1,359,0,9.9,1,29.63,Clear
2019,12,1,8,43.9,43.9,43.9,42.5,0,0,0,0,3.3,349,0,9.9,0.8,29.28,Clear
2019,12,1,9,43,43,43,0,0,0,0,0,0.2,1,0,9.9,0.8,30.58,Clear
2019,12,1,10,42.9,42.9,42.9,40.2,0,0,0,0,4.6,8,0,9.9,0.8,34.69,Clear
2019,12,1,11,40.8,40.8,40.8,38.8,0,0,0,0,3.4,10,0,9.9,0.8,41.08,Clear
2019,12,1,12,40.8,40.8,40.8,37.7,0,0,0,0,4.6,4,0,9.9,1.4,50.33,Clear
2019,12,1,13,40.7,40.7,40.7,34.5,0,0,0,0,10,49,0,9.9,0.8,50.51,Clear
2019,12,1,14,39.6,39.6,39.6,33.6,0,0,0,0,9,50,0,9.9,1.4,56.57,Clear
2019,12,1,15,38.7,38.7,38.7,34.3,0,0,0,0,5.8,77,0,9.9,0.8,49.68,Clear
2019,12,1,16,37.8,37.8,37.8,30.3,0,0,0,0,11.2,50,0,9.9,1.4,58.48,Clear
2019,12,1,17,37.7,37.7,37.7,31.3,0,0,0,0,9,48,0,9.9,1.4,60.94,Clear
2019,12,1,18,35.7,35.7,35.7,28.8,0,0,0,0,9,40,0,9.9,1.4,58.43,Clear
2019,12,1,19,34.8,34.8,34.8,25.3,0,0,0,0,14.7,50,0,9.9,1.4,51.6,Clear
2019,12,1,20,33.8,33.8,33.8,25.4,0,0,0,0,11.2,40,19.7,9.9,1.4,45.56,Clear
2019,12,1,21,33,33,33,24.9,0,0,0,0,10,50,0,9.9,1.4,55.3,Clear
2019,12,1,22,33.9,33.9,33.9,25,0,0,0,0,12.4,40,0,9.9,0.8,59.67,Clear
2019,12,1,23,29.9,29.9,29.9,19.8,0,0,0,0,12.8,45,0,9.9,62.7,51.72,Partially cloudy
2019,12,2,0,34.9,34.9,34.9,26.6,0,0,0,0,11.4,31,0,9.9,52.1,63.69,Partially cloudy
2019,12,2,1,34.9,34.9,34.9,28.4,0,0,0,0,8,50,0,9.9,52.1,64.18,Partially cloudy
2019,12,2,2,35.8,35.8,35.8,28.4,0,0,0,0,10.1,41,0,9.9,16.5,64.25,Clear
2019,12,2,3,35,35,35,24.7,0,0.01,0,0,16.9,41,17.2,5.7,51.6,72.39,"Rain, Partially cloudy"
2019,12,2,4,34.9,34.9,34.9,25.4,0,0,0,0,14.9,32,20.8,8.1,51.9,78.76,Partially cloudy
2019,12,2,5,35.2,35.2,35.2,25,0,0.04,0,0,17,42,20.7,2.7,89.1,86.7,"Rain, Overcast"
2019,12,2,6,36.9,36.9,36.9,27.2,0,0.01,0,0,17.1,32,23.4,4.5,52.7,88.66,"Rain, Partially cloudy"
2019,12,2,7,36.9,36.9,36.9,28,0,0.02,0,0,14.8,41,21.9,4.1,52.9,91.99,"Rain, Partially cloudy"
2019,12,2,8,37.9,37.9,37.9,28.9,0,0.06,0,0,15.9,32,24.9,1.9,52.1,92.19,"Rain, Partially cloudy"
2019,12,2,9,39.8,39.8,39.8,31.5,0,0.06,0,0,14.9,32,26.5,3.7,52.9,93.06,"Rain, Partially cloudy"
2019,12,2,10,39.8,39.8,39.8,30.6,0,0.02,0,0,18.3,31,29.9,3.7,52.2,93.1,"Rain, Partially cloudy"
2019,12,2,11,38.8,38.8,38.8,29.6,0,0.01,0,0,17.2,32,30.5,5.4,52.9,93.1,"Rain, Partially cloudy"
2019,12,2,12,38.9,38.9,38.9,30,0,0.01,0,0,16.1,31,37,3.6,52.9,93.03,"Rain, Partially cloudy"
2019,12,2,13,38.9,38.9,38.9,29.1,0,0,0,0,19.7,31,36.3,6.7,52.9,92.93,Partially cloudy
2019,12,2,14,37.9,37.9,37.9,30.6,0,0,0,0,11.2,30,34.9,6.5,52.5,92.13,Partially cloudy
2019,12,2,15,38.8,38.8,38.8,29.4,0,0,0,0,18.2,31,29.8,4.6,52.9,88.91,Partially cloudy
2019,12,2,16,38.9,38.9,38.9,29.7,0,0.01,0,0,17.2,21,29.9,8,50.7,88.94,"Rain, Partially cloudy"
2019,12,2,17,38.8,38.8,38.8,30,0,0,0,0,16.2,31,31,9.9,52.9,88.97,Partially cloudy
2019,12,2,18,38.8,38.8,38.8,30.3,0,0,0,0,15.1,31,24.3,9.9,52.9,88.78,Partially cloudy
2019,12,2,19,38.8,38.8,38.8,32,0,0,0,0,10.4,30,18.6,9.9,52.9,85.84,Partially cloudy
2019,12,2,20,38.8,38.8,38.8,30,0,0.02,0,0,15.8,30,21.8,6.7,52.9,85.96,"Rain, Partially cloudy"
2019,12,2,21,38.8,38.8,38.8,30.4,0,0.01,0,0,14.7,40,21.7,8.1,52.9,89.08,"Rain, Partially cloudy"
2019,12,2,22,38.8,38.8,38.8,31.6,0,0,0,0,11.3,30,18.3,9.9,52.9,86,Partially cloudy
2019,12,2,23,39.6,39.6,39.6,33.6,0,0,0,0,9.1,30,25.8,6.7,52.9,86.05,Partially cloudy
2019,12,3,0,38.8,38.8,38.8,30.7,0,0.01,0.06,0.06,13.6,39,21.6,5,51.9,88.95,"Snow, Partially cloudy"
2019,12,3,1,38.7,38.7,38.7,32.9,0,0,0.06,0.11,8.2,77,20.8,6.7,52.2,86.13,"Snow, Partially cloudy"
2019,12,3,2,37.9,37.9,37.9,31,0,0,0.06,0.17,10,232,0,2.8,52.7,89.04,"Snow, Partially cloudy"
2019,12,3,3,37,37,37,33,0,0.04,0.06,0.23,4.9,350,0,1.9,52.5,91.9,"Snow, Partially cloudy"
2019,12,3,4,35.8,35.8,35.8,0,0,0.01,0.06,0.28,0.4,360,0,1.1,52.7,92.62,"Snow, Partially cloudy"
2019,12,3,5,36.9,36.9,36.9,33,0,0.03,0.06,0.34,4.9,340,0,1,52.5,91.97,"Snow, Partially cloudy"
2019,12,3,6,35.8,35.8,35.8,31.5,0,0.05,0.06,0.4,5,343,0,0.8,52.7,92.61,"Snow, Partially cloudy"
2019,12,3,7,35,35,35,30.7,0,0.05,0.06,0.45,4.9,350,0,1.2,52.4,95.79,"Snow, Partially cloudy"
2019,12,3,8,36.9,36.9,36.9,30.7,0,0.01,0.06,0.51,8.2,47,24.2,4.4,52.2,92.04,"Snow, Partially cloudy"
2019,12,3,9,36.9,36.9,36.9,30.8,0,0.01,0.06,0.57,8.1,59,17.4,4.9,52.2,91.97,"Snow, Partially cloudy"
2019,12,3,10,36.9,36.9,36.9,30.8,0,0,0.06,0.62,8.1,39,16.2,3,52.5,91.97,"Snow, Partially cloudy"
2019,12,3,11,36.9,36.9,36.9,32.1,0,0.01,0.06,0.68,6,39,24.2,1.9,52.5,91.84,"Snow, Partially cloudy"
2019,12,3,12,34.9,34.9,34.9,29,0,0.01,0.06,0.74,7,350,16.3,1.9,52.1,92.63,"Snow, Partially cloudy"
2019,12,3,13,34.9,34.9,34.9,28.2,0,0.01,0.06,0.79,8.4,55,26.3,1.2,46.5,92.25,"Snow, Partially cloudy"
2019,12,3,14,34,34,34,27.1,0,0.01,0.06,0.85,8.2,66,30.3,1.4,52.5,91.78,"Snow, Partially cloudy"
2019,12,3,15,33.9,33.9,33.9,28.4,0,0.01,0.06,0.9,6.2,347,23.2,1.2,52.2,87.96,"Snow, Partially cloudy"
2019,12,3,16,33.1,33.1,33.1,29.8,0,0.01,0.06,0.96,3.6,350,22.3,3.6,52.5,90.93,"Snow, Partially cloudy"
2019,12,3,17,33.9,33.9,33.9,29.3,0,0,0.06,1.02,5.1,333,21.2,2.8,51.2,87.86,"Snow, Partially cloudy"
2019,12,3,18,34,34,34,29.5,0,0.01,0.06,1.07,4.9,330,26.4,9.6,52.4,91.52,"Snow, Partially cloudy"
2019,12,3,19,34,34,34,29.4,0,0,0.06,1.13,5,232,25.3,7.2,51.2,91.47,"Snow, Partially cloudy"
2019,12,3,20,33.9,33.9,33.9,0,0,0,0.06,1.19,0.4,359,21.2,9.9,50.6,91.77,"Snow, Partially cloudy"
2019,12,3,21,33.1,33.1,33.1,0,0,0,0.06,1.24,0.5,359,30,9.6,46.9,90.37,"Snow, Partially cloudy"
2019,12,3,22,33.9,33.9,33.9,0,0,0,0.06,1.3,0.4,359,31.1,9,27.9,87.35,"Snow, Partially cloudy"
2019,12,3,23,33.1,33.1,33.1,29.8,0,0.01,0.06,1.36,3.6,330,41.4,9.9,16.8,90.31,Snow
2019,12,4,0,35.7,35.7,35.7,32.6,0,0,0.1,1.45,3.7,295,19.9,9.9,30.4,88.61,"Snow, Partially cloudy"
2019,12,4,1,35.8,35.8,35.8,31.4,0,0,0,1.41,5.1,262,25.3,9.9,0.5,84.38,Clear
2019,12,4,2,37.7,37.7,37.7,32.9,0,0,0,1.36,6.3,288,25,9.9,51.6,81.57,Partially cloudy
2019,12,4,3,37.8,37.8,37.8,33.9,0,0,0,1.32,5,300,30.3,9.9,0.4,66.9,Clear
2019,12,4,4,39.6,39.6,39.6,35.1,0,0,0,1.27,6.3,300,29.1,9.9,0.4,62.34,Clear
2019,12,4,5,41.8,41.8,41.8,39.5,0,0,0,1.22,3.9,295,34.9,9.9,0.4,54.73,Clear
2019,12,4,6,40.7,40.7,40.7,38.3,0,0,0,1.18,3.9,293,28.5,9.9,0.4,57.14,Clear
2019,12,4,7,40.7,40.7,40.7,38.3,0,0,0,1.13,3.8,288,44,9.9,0.5,57.27,Clear
2019,12,4,8,37.8,37.8,37.8,34,0,0,0,1.09,5,271,43.8,9.9,0.5,64.02,Clear
2019,12,4,9,35.9,35.9,35.9,31.4,0,0,0,1.04,5.2,275,31.6,9.9,0.5,64.08,Clear
2019,12,4,10,35,35,35,28.3,0,0,0,0.99,8.3,271,17.2,9.9,0.5,63.88,Clear
2019,12,4,11,34.9,34.9,34.9,28.3,0,0,0,0.95,8.1,271,37.9,9.9,0.4,61.02,Clear
2019,12,4,12,34.9,34.9,34.9,30.6,0,0,0,0.9,4.9,268,31,9.9,0.8,64.04,Clear
2019,12,4,13,34,34,34,26.5,0,0.01,0,0.85,9.4,261,45.4,9.9,0.5,69.15,Rain
2019,12,4,14,34,34,34,26.7,0,0,0,0.81,9,260,0,9.9,1.4,71.88,Clear
2019,12,4,15,34,34,34,27.4,0,0,0,0.76,7.8,272,0,9.9,0.8,74.66,Clear
2019,12,4,16,34,34,34,28,0,0,0,0.72,6.9,260,0,9.9,1,74.51,Clear
2019,12,4,17,35,35,35,29.9,0,0,0,0.67,5.8,261,0,9.9,0.8,75.13,Clear
2019,12,4,18,35.1,35.1,35.1,30,0,0,0,0.62,5.9,240,0,9.9,44.1,75.4,Partially cloudy
2019,12,4,19,35,35,35,31.1,0,0,0,0.58,4.5,243,0,9.9,52.7,75.18,Partially cloudy
2019,12,4,20,35.9,35.9,35.9,32,0,0,0,0.53,4.6,272,0,9.9,46.6,72.83,Partially cloudy
2019,12,4,21,35.9,35.9,35.9,29.7,0,0,0,0.49,7.9,270,0,9.9,50.7,75.39,Partially cloudy
2019,12,4,22,37,37,37,30.4,0,0,0,0.44,9.1,249,0,9.9,50.5,72.17,Partially cloudy
2019,12,4,23,37.1,37.1,37.1,30.9,0,0,0.74,1.18,8.2,249,0,9.9,51.3,74.8,"Snow, Partially cloudy"
